"","child","parent","length"
"3251","DOID:2146","DOID:14566",7
"3252","DOID:2636","DOID:14566",7
"3253","DOID:2634","DOID:14566",5
"3254","DOID:2143","DOID:14566",7
"3255","DOID:7042","DOID:14566",10
"3256","DOID:7515","DOID:14566",8
"3257","DOID:0050847","DOID:150",3
"3258","DOID:7041","DOID:14566",10
"3259","DOID:7046","DOID:14566",9
"3260","DOID:7047","DOID:14566",9
"3261","DOID:7512","DOID:14566",5
"3262","DOID:7045","DOID:14566",9
"3263","DOID:1893","DOID:7",9
"3264","DOID:7048","DOID:14566",9
"3265","DOID:7049","DOID:14566",8
"3266","DOID:7518","DOID:7",4
"3267","DOID:7519","DOID:14566",8
"3268","DOID:6643","DOID:7",8
"3269","DOID:1891","DOID:7",6
"3270","DOID:6641","DOID:14566",7
"3271","DOID:1687","DOID:7",9
"3272","DOID:6648","DOID:14566",7
"3273","DOID:679","DOID:7",5
"3274","DOID:678","DOID:7",6
"3275","DOID:670","DOID:150",4
"3276","DOID:672","DOID:14566",6
"3277","DOID:674","DOID:0080015",3
"3278","DOID:676","DOID:7",8
"3279","DOID:10324","DOID:7",7
"3280","DOID:10325","DOID:7",7
"3281","DOID:10326","DOID:7",7
"3282","DOID:10327","DOID:7",7
"3283","DOID:10320","DOID:7",7
"3284","DOID:10321","DOID:7",7
"3285","DOID:10322","DOID:7",7
"3286","DOID:10323","DOID:7",7
"3287","DOID:1681","DOID:7",5
"3288","DOID:10328","DOID:7",7
"3289","DOID:10329","DOID:7",7
"3290","DOID:12678","DOID:0014667",5
"3291","DOID:12679","DOID:0014667",6
"3292","DOID:12679","DOID:7",4
"3293","DOID:0050843","DOID:7",8
"3294","DOID:0050842","DOID:7",8
"3295","DOID:14535","DOID:14566",6
"3296","DOID:14534","DOID:14566",8
"3297","DOID:6021","DOID:14566",7
"3298","DOID:6025","DOID:7",5
"3299","DOID:6024","DOID:7",7
"3300","DOID:1558","DOID:7",4
"3301","DOID:5612","DOID:14566",6
"3302","DOID:5615","DOID:14566",7
"3303","DOID:5614","DOID:7",5
"3304","DOID:13074","DOID:0050117",5
"3305","DOID:1556","DOID:7",5
"3306","DOID:1557","DOID:7",4
"3307","DOID:1554","DOID:7",6
"3308","DOID:1555","DOID:7",4
"3309","DOID:12246","DOID:7",6
"3310","DOID:12241","DOID:630",6
"3311","DOID:9912","DOID:7",4
"3312","DOID:9265","DOID:0014667",4
"3313","DOID:9266","DOID:0014667",4
"3314","DOID:9267","DOID:0014667",4
"3315","DOID:9261","DOID:14566",6
"3316","DOID:9263","DOID:0014667",4
"3317","DOID:9268","DOID:0014667",4
"3318","DOID:9269","DOID:0014667",5
"3319","DOID:0060468","DOID:630",5
"3320","DOID:0060469","DOID:225",2
"3321","DOID:0060466","DOID:7",8
"3322","DOID:0060467","DOID:7",8
"3323","DOID:0060464","DOID:630",5
"3324","DOID:0060465","DOID:7",7
"3325","DOID:0060462","DOID:7",7
"3326","DOID:0060463","DOID:14566",5
"3327","DOID:0060460","DOID:630",4
"3328","DOID:0060461","DOID:630",4
"3329","DOID:4465","DOID:14566",8
"3330","DOID:9146","DOID:0050117",5
"3331","DOID:0080131","DOID:0014667",4
"3332","DOID:3983","DOID:0050117",4
"3333","DOID:0050634","DOID:7",6
"3334","DOID:0050635","DOID:7",5
"3335","DOID:0050636","DOID:0014667",4
"3336","DOID:0050637","DOID:0014667",4
"3337","DOID:0050630","DOID:7",6
"3338","DOID:0050631","DOID:630",4
"3339","DOID:0050632","DOID:630",5
"3340","DOID:0050633","DOID:7",6
"3341","DOID:13641","DOID:7",8
"3342","DOID:0050638","DOID:0014667",4
"3343","DOID:0050639","DOID:0014667",4
"3344","DOID:0050185","DOID:7",4
"3345","DOID:873","DOID:7",8
"3346","DOID:10520","DOID:7",7
"3347","DOID:8660","DOID:14566",7
"3348","DOID:10526","DOID:7",8
"3349","DOID:876","DOID:7",7
"3350","DOID:10525","DOID:7",8
"3351","DOID:3981","DOID:7",5
"3352","DOID:0050450","DOID:7",5
"3353","DOID:0050451","DOID:7",5
"3354","DOID:0050452","DOID:0014667",4
"3355","DOID:0050453","DOID:0080015",3
"3356","DOID:0050454","DOID:0080015",3
"3357","DOID:0050987","DOID:7",7
"3358","DOID:0050456","DOID:0050117",4
"3359","DOID:0050985","DOID:7",7
"3360","DOID:0050458","DOID:14566",8
"3361","DOID:0050459","DOID:0014667",5
"3362","DOID:0050988","DOID:7",7
"3363","DOID:0050989","DOID:7",7
"3364","DOID:2825","DOID:7",4
"3365","DOID:2828","DOID:7",8
"3366","DOID:4257","DOID:7",6
"3367","DOID:4254","DOID:7",6
"3368","DOID:4252","DOID:7",7
"3369","DOID:4253","DOID:7",7
"3370","DOID:4250","DOID:7",7
"3371","DOID:4251","DOID:7",6
"3372","DOID:4258","DOID:7",7
"3373","DOID:3985","DOID:0050117",5
"3374","DOID:11693","DOID:7",8
"3375","DOID:3151","DOID:14566",7
"3376","DOID:3153","DOID:7",4
"3377","DOID:3156","DOID:7",4
"3378","DOID:3158","DOID:7",4
"3379","DOID:3159","DOID:7",5
"3380","DOID:12809","DOID:7",8
"3381","DOID:12803","DOID:0014667",5
"3382","DOID:12802","DOID:0014667",5
"3383","DOID:12801","DOID:0014667",5
"3384","DOID:12800","DOID:0014667",5
"3385","DOID:74","DOID:7",3
"3386","DOID:75","DOID:7",3
"3387","DOID:76","DOID:7",3
"3388","DOID:12804","DOID:0014667",5
"3389","DOID:11343","DOID:7",6
"3390","DOID:11342","DOID:7",8
"3391","DOID:8731","DOID:14566",6
"3392","DOID:8736","DOID:0050117",3
"3393","DOID:8738","DOID:7",5
"3394","DOID:8083","DOID:14566",8
"3395","DOID:8082","DOID:14566",8
"3396","DOID:8081","DOID:14566",11
"3397","DOID:7707","DOID:14566",10
"3398","DOID:7708","DOID:14566",10
"3399","DOID:14320","DOID:150",4
"3400","DOID:11201","DOID:7",3
"3401","DOID:11202","DOID:7",5
"3402","DOID:14323","DOID:630",5
"3403","DOID:14324","DOID:0050117",5
"3404","DOID:14325","DOID:0050117",5
"3405","DOID:11206","DOID:150",4
"3406","DOID:6255","DOID:14566",7
"3407","DOID:0060129","DOID:7",6
"3408","DOID:0060128","DOID:7",6
"3409","DOID:0060123","DOID:14566",5
"3410","DOID:0060122","DOID:14566",4
"3411","DOID:0060121","DOID:14566",4
"3412","DOID:0060127","DOID:7",6
"3413","DOID:0060126","DOID:7",6
"3414","DOID:0060125","DOID:7",5
"3415","DOID:8886","DOID:7",6
"3416","DOID:8557","DOID:14566",6
"3417","DOID:8556","DOID:14566",7
"3418","DOID:8883","DOID:14566",7
"3419","DOID:8553","DOID:7",6
"3420","DOID:8552","DOID:14566",8
"3421","DOID:13227","DOID:7",7
"3422","DOID:96","DOID:0050117",4
"3423","DOID:11752","DOID:7",9
"3424","DOID:11750","DOID:0050117",5
"3425","DOID:1703","DOID:14566",9
"3426","DOID:1702","DOID:630",5
"3427","DOID:1701","DOID:0014667",4
"3428","DOID:1700","DOID:630",4
"3429","DOID:1357","DOID:14566",6
"3430","DOID:11976","DOID:0050117",4
"3431","DOID:11975","DOID:7",7
"3432","DOID:11754","DOID:7",7
"3433","DOID:11971","DOID:7",7
"3434","DOID:11755","DOID:7",4
"3435","DOID:5288","DOID:14566",7
"3436","DOID:5289","DOID:14566",9
"3437","DOID:5286","DOID:14566",8
"3438","DOID:5287","DOID:14566",7
"3439","DOID:5936","DOID:14566",6
"3440","DOID:5285","DOID:14566",7
"3441","DOID:5282","DOID:14566",8
"3442","DOID:5283","DOID:14566",8
"3443","DOID:5280","DOID:14566",6
"3444","DOID:7528","DOID:7",7
"3445","DOID:13196","DOID:7",5
"3446","DOID:13197","DOID:7",5
"3447","DOID:13195","DOID:7",5
"3448","DOID:13198","DOID:0014667",5
"3449","DOID:13198","DOID:7",5
"3450","DOID:4889","DOID:0050117",6
"3451","DOID:4739","DOID:14566",7
"3452","DOID:12583","DOID:630",4
"3453","DOID:12580","DOID:630",4
"3454","DOID:12581","DOID:7",5
"3455","DOID:4734","DOID:0014667",6
"3456","DOID:4737","DOID:150",2
"3457","DOID:4880","DOID:14566",7
"3458","DOID:4731","DOID:7",7
"3459","DOID:4730","DOID:7",7
"3460","DOID:4885","DOID:0050117",3
"3461","DOID:3709","DOID:14566",10
"3462","DOID:5183","DOID:14566",7
"3463","DOID:0050849","DOID:14566",9
"3464","DOID:0050848","DOID:150",4
"3465","DOID:3705","DOID:14566",7
"3466","DOID:0050846","DOID:7",8
"3467","DOID:3707","DOID:14566",10
"3468","DOID:3706","DOID:14566",8
"3469","DOID:3701","DOID:14566",9
"3470","DOID:3700","DOID:14566",8
"3471","DOID:3703","DOID:14566",9
"3472","DOID:3702","DOID:14566",8
"3473","DOID:1969","DOID:7",5
"3474","DOID:5429","DOID:14566",6
"3475","DOID:1963","DOID:14566",7
"3476","DOID:1962","DOID:7",4
"3477","DOID:13222","DOID:14566",8
"3478","DOID:5421","DOID:14566",8
"3479","DOID:5426","DOID:7",5
"3480","DOID:5427","DOID:14566",6
"3481","DOID:1965","DOID:14566",7
"3482","DOID:1964","DOID:14566",6
"3483","DOID:4560","DOID:7",7
"3484","DOID:12053","DOID:0050117",5
"3485","DOID:12055","DOID:7",5
"3486","DOID:4080","DOID:7",6
"3487","DOID:4087","DOID:14566",8
"3488","DOID:4086","DOID:14566",8
"3489","DOID:4085","DOID:14566",6
"3490","DOID:4084","DOID:14566",7
"3491","DOID:9700","DOID:7",8
"3492","DOID:11593","DOID:14566",6
"3493","DOID:11594","DOID:7",8
"3494","DOID:11595","DOID:7",7
"3495","DOID:0050657","DOID:630",5
"3496","DOID:11599","DOID:7",5
"3497","DOID:0050786","DOID:630",5
"3498","DOID:0050127","DOID:7",6
"3499","DOID:6693","DOID:14566",9
"3500","DOID:4851","DOID:14566",6
"3501","DOID:12123","DOID:7",7
"3502","DOID:10755","DOID:7",7
"3503","DOID:10754","DOID:7",6
"3504","DOID:5670","DOID:14566",5
"3505","DOID:5859","DOID:14566",7
"3506","DOID:11245","DOID:7",8
"3507","DOID:2614","DOID:14566",5
"3508","DOID:2615","DOID:14566",4
"3509","DOID:2616","DOID:14566",5
"3510","DOID:5855","DOID:7",7
"3511","DOID:210","DOID:7",8
"3512","DOID:217","DOID:7",7
"3513","DOID:216","DOID:7",6
"3514","DOID:648","DOID:7",6
"3515","DOID:1532","DOID:7",4
"3516","DOID:649","DOID:7",5
"3517","DOID:5850","DOID:7",7
"3518","DOID:9351","DOID:0014667",5
"3519","DOID:8943","DOID:7",9
"3520","DOID:8941","DOID:7",6
"3521","DOID:8946","DOID:7",9
"3522","DOID:8947","DOID:7",8
"3523","DOID:10348","DOID:7",7
"3524","DOID:10349","DOID:14566",7
"3525","DOID:811","DOID:7",4
"3526","DOID:615","DOID:7",5
"3527","DOID:614","DOID:7",6
"3528","DOID:613","DOID:7",5
"3529","DOID:612","DOID:7",3
"3530","DOID:611","DOID:7",5
"3531","DOID:10341","DOID:7",5
"3532","DOID:13866","DOID:7",7
"3533","DOID:7398","DOID:14566",9
"3534","DOID:13867","DOID:7",8
"3535","DOID:0060165","DOID:150",4
"3536","DOID:7390","DOID:14566",6
"3537","DOID:9358","DOID:7",5
"3538","DOID:0060164","DOID:150",3
"3539","DOID:0060163","DOID:150",3
"3540","DOID:5457","DOID:14566",6
"3541","DOID:0060160","DOID:7",7
"3542","DOID:6629","DOID:14566",7
"3543","DOID:0060169","DOID:7",8
"3544","DOID:6627","DOID:14566",10
"3545","DOID:8516","DOID:7",7
"3546","DOID:6621","DOID:14566",7
"3547","DOID:6620","DOID:7",6
"3548","DOID:10968","DOID:7",7
"3549","DOID:10969","DOID:7",4
"3550","DOID:1398","DOID:0050117",2
"3551","DOID:1399","DOID:7",7
"3552","DOID:1394","DOID:0050117",5
"3553","DOID:1394","DOID:7",3
"3554","DOID:10963","DOID:7",7
"3555","DOID:1397","DOID:7",7
"3556","DOID:10966","DOID:7",6
"3557","DOID:10967","DOID:7",7
"3558","DOID:10964","DOID:7",6
"3559","DOID:10965","DOID:7",7
"3560","DOID:7933","DOID:14566",10
"3561","DOID:7930","DOID:14566",11
"3562","DOID:7936","DOID:14566",7
"3563","DOID:14515","DOID:630",4
"3564","DOID:14512","DOID:0050117",6
"3565","DOID:1570","DOID:7",7
"3566","DOID:1571","DOID:7",8
"3567","DOID:1572","DOID:7",8
"3568","DOID:1573","DOID:7",7
"3569","DOID:1574","DOID:150",4
"3570","DOID:1575","DOID:7",5
"3571","DOID:5631","DOID:14566",9
"3572","DOID:1577","DOID:7",7
"3573","DOID:1578","DOID:7",7
"3574","DOID:1579","DOID:7",2
"3575","DOID:5639","DOID:14566",6
"3576","DOID:5638","DOID:14566",7
"3577","DOID:9938","DOID:7",8
"3578","DOID:9939","DOID:7",8
"3579","DOID:12265","DOID:7",7
"3580","DOID:9931","DOID:7",4
"3581","DOID:9935","DOID:7",7
"3582","DOID:9936","DOID:7",8
"3583","DOID:9937","DOID:7",8
"3584","DOID:9822","DOID:7",9
"3585","DOID:0060484","DOID:225",2
"3586","DOID:0060485","DOID:225",2
"3587","DOID:0060486","DOID:225",2
"3588","DOID:0060480","DOID:7",6
"3589","DOID:0060481","DOID:225",2
"3590","DOID:0060482","DOID:225",2
"3591","DOID:0060483","DOID:225",2
"3592","DOID:0060488","DOID:225",2
"3593","DOID:0050612","DOID:14566",4
"3594","DOID:0050613","DOID:14566",4
"3595","DOID:0050610","DOID:14566",4
"3596","DOID:0050611","DOID:14566",4
"3597","DOID:0050616","DOID:14566",6
"3598","DOID:0050617","DOID:14566",6
"3599","DOID:0050614","DOID:14566",4
"3600","DOID:0050615","DOID:14566",4
"3601","DOID:0050618","DOID:14566",6
"3602","DOID:0050619","DOID:14566",5
"3603","DOID:9821","DOID:7",8
"3604","DOID:859","DOID:0014667",5
"3605","DOID:851","DOID:7",4
"3606","DOID:850","DOID:7",4
"3607","DOID:853","DOID:7",5
"3608","DOID:854","DOID:7",4
"3609","DOID:857","DOID:0014667",4
"3610","DOID:856","DOID:0014667",5
"3611","DOID:10507","DOID:7",5
"3612","DOID:0050476","DOID:0014667",4
"3613","DOID:0050477","DOID:7",5
"3614","DOID:0050474","DOID:630",5
"3615","DOID:0050475","DOID:630",4
"3616","DOID:0050472","DOID:630",5
"3617","DOID:0050473","DOID:630",5
"3618","DOID:0050470","DOID:630",5
"3619","DOID:0050471","DOID:630",5
"3620","DOID:4278","DOID:14566",8
"3621","DOID:4279","DOID:14566",8
"3622","DOID:589","DOID:7",7
"3623","DOID:585","DOID:7",4
"3624","DOID:4277","DOID:14566",8
"3625","DOID:4270","DOID:0050117",6
"3626","DOID:4271","DOID:0050117",5
"3627","DOID:580","DOID:7",4
"3628","DOID:3136","DOID:7",4
"3629","DOID:3137","DOID:7",4
"3630","DOID:3134","DOID:7",4
"3631","DOID:3132","DOID:0014667",5
"3632","DOID:3132","DOID:7",5
"3633","DOID:3133","DOID:0014667",4
"3634","DOID:3138","DOID:7",5
"3635","DOID:2848","DOID:150",5
"3636","DOID:3230","DOID:7",4
"3637","DOID:2846","DOID:150",3
"3638","DOID:2841","DOID:7",5
"3639","DOID:2843","DOID:630",4
"3640","DOID:2842","DOID:630",5
"3641","DOID:3234","DOID:14566",6
"3642","DOID:11367","DOID:7",7
"3643","DOID:11364","DOID:7",7
"3644","DOID:11360","DOID:0050117",3
"3645","DOID:13732","DOID:7",8
"3646","DOID:13730","DOID:7",8
"3647","DOID:13731","DOID:7",7
"3648","DOID:13736","DOID:7",5
"3649","DOID:13738","DOID:7",5
"3650","DOID:13739","DOID:7",5
"3651","DOID:8717","DOID:7",5
"3652","DOID:8712","DOID:630",5
"3653","DOID:8719","DOID:14566",3
"3654","DOID:7235","DOID:14566",6
"3655","DOID:7234","DOID:14566",9
"3656","DOID:7237","DOID:14566",10
"3657","DOID:7236","DOID:14566",10
"3658","DOID:7231","DOID:14566",8
"3659","DOID:7230","DOID:14566",10
"3660","DOID:7233","DOID:14566",8
"3661","DOID:7232","DOID:14566",7
"3662","DOID:7729","DOID:14566",9
"3663","DOID:0060101","DOID:14566",4
"3664","DOID:0060100","DOID:14566",4
"3665","DOID:0060103","DOID:14566",6
"3666","DOID:0060102","DOID:14566",6
"3667","DOID:8544","DOID:225",2
"3668","DOID:0060104","DOID:14566",9
"3669","DOID:0060106","DOID:14566",7
"3670","DOID:0060109","DOID:14566",6
"3671","DOID:0060108","DOID:14566",7
"3672","DOID:8577","DOID:7",6
"3673","DOID:8574","DOID:7",4
"3674","DOID:53","DOID:7",3
"3675","DOID:50","DOID:7",3
"3676","DOID:57","DOID:7",6
"3677","DOID:13365","DOID:150",5
"3678","DOID:1825","DOID:7",8
"3679","DOID:10283","DOID:14566",6
"3680","DOID:10287","DOID:14566",8
"3681","DOID:10286","DOID:14566",7
"3682","DOID:10289","DOID:14566",7
"3683","DOID:1768","DOID:150",3
"3684","DOID:0050832","DOID:0014667",3
"3685","DOID:1766","DOID:150",2
"3686","DOID:1761","DOID:7",6
"3687","DOID:1760","DOID:14566",7
"3688","DOID:1762","DOID:7",5
"3689","DOID:0050289","DOID:0050117",5
"3690","DOID:0050288","DOID:0050117",5
"3691","DOID:3610","DOID:14566",8
"3692","DOID:1188","DOID:7",5
"3693","DOID:1184","DOID:7",5
"3694","DOID:1187","DOID:7",6
"3695","DOID:9541","DOID:14566",9
"3696","DOID:4860","DOID:14566",10
"3697","DOID:4863","DOID:14566",8
"3698","DOID:4717","DOID:14566",5
"3699","DOID:4716","DOID:14566",6
"3700","DOID:4867","DOID:14566",8
"3701","DOID:4866","DOID:14566",8
"3702","DOID:14702","DOID:630",5
"3703","DOID:4868","DOID:14566",8
"3704","DOID:4719","DOID:14566",8
"3705","DOID:14701","DOID:0014667",5
"3706","DOID:9893","DOID:7",5
"3707","DOID:9892","DOID:7",5
"3708","DOID:14705","DOID:7",9
"3709","DOID:3723","DOID:14566",12
"3710","DOID:3722","DOID:14566",12
"3711","DOID:0050867","DOID:225",2
"3712","DOID:3720","DOID:14566",12
"3713","DOID:0050861","DOID:14566",8
"3714","DOID:0050860","DOID:14566",6
"3715","DOID:0050863","DOID:7",8
"3716","DOID:0050862","DOID:7",5
"3717","DOID:3728","DOID:7",10
"3718","DOID:0050869","DOID:14566",5
"3719","DOID:0050868","DOID:14566",5
"3720","DOID:5401","DOID:14566",5
"3721","DOID:5402","DOID:14566",7
"3722","DOID:5403","DOID:14566",5
"3723","DOID:1984","DOID:14566",6
"3724","DOID:0080087","DOID:7",4
"3725","DOID:5408","DOID:7",7
"3726","DOID:1988","DOID:14566",9
"3727","DOID:2059","DOID:7",4
"3728","DOID:9097","DOID:7",4
"3729","DOID:9095","DOID:14566",4
"3730","DOID:9766","DOID:7",8
"3731","DOID:9091","DOID:150",3
"3732","DOID:9768","DOID:7",4
"3733","DOID:9098","DOID:7",4
"3734","DOID:3587","DOID:14566",7
"3735","DOID:3857","DOID:14566",9
"3736","DOID:3856","DOID:14566",5
"3737","DOID:3850","DOID:14566",7
"3738","DOID:3852","DOID:7",4
"3739","DOID:2452","DOID:7",5
"3740","DOID:2981","DOID:7",4
"3741","DOID:2450","DOID:7",7
"3742","DOID:2451","DOID:7",5
"3743","DOID:2456","DOID:7",8
"3744","DOID:2457","DOID:7",9
"3745","DOID:2986","DOID:7",6
"3746","DOID:2455","DOID:7",9
"3747","DOID:2988","DOID:7",5
"3748","DOID:2458","DOID:7",8
"3749","DOID:8389","DOID:14566",7
"3750","DOID:10773","DOID:0050117",5
"3751","DOID:10772","DOID:7",6
"3752","DOID:10779","DOID:7",8
"3753","DOID:10778","DOID:7",8
"3754","DOID:2181","DOID:7",5
"3755","DOID:2187","DOID:7",7
"3756","DOID:2673","DOID:14566",6
"3757","DOID:2670","DOID:14566",5
"3758","DOID:2671","DOID:14566",5
"3759","DOID:2678","DOID:14566",5
"3760","DOID:2679","DOID:14566",6
"3761","DOID:7008","DOID:14566",6
"3762","DOID:7007","DOID:14566",9
"3763","DOID:7004","DOID:14566",7
"3764","DOID:7005","DOID:14566",6
"3765","DOID:9254","DOID:14566",7
"3766","DOID:8969","DOID:14566",7
"3767","DOID:9250","DOID:225",2
"3768","DOID:635","DOID:0050117",4
"3769","DOID:10361","DOID:7",6
"3770","DOID:636","DOID:7",6
"3771","DOID:631","DOID:7",7
"3772","DOID:630","DOID:630",1
"3773","DOID:10366","DOID:14566",6
"3774","DOID:14422","DOID:0050117",5
"3775","DOID:10368","DOID:14566",7
"3776","DOID:639","DOID:7",5
"3777","DOID:7808","DOID:14566",9
"3778","DOID:5975","DOID:14566",7
"3779","DOID:12638","DOID:7",6
"3780","DOID:12639","DOID:7",5
"3781","DOID:10983","DOID:630",5
"3782","DOID:12637","DOID:7",5
"3783","DOID:14289","DOID:7",6
"3784","DOID:14287","DOID:7",9
"3785","DOID:14286","DOID:7",7
"3786","DOID:1623","DOID:14566",6
"3787","DOID:14283","DOID:225",2
"3788","DOID:13949","DOID:7",5
"3789","DOID:13948","DOID:7",4
"3790","DOID:6607","DOID:14566",5
"3791","DOID:6354","DOID:14566",9
"3792","DOID:6605","DOID:14566",9
"3793","DOID:13941","DOID:7",8
"3794","DOID:13943","DOID:7",6
"3795","DOID:13942","DOID:7",7
"3796","DOID:13945","DOID:7",7
"3797","DOID:1373","DOID:14566",7
"3798","DOID:1371","DOID:14566",7
"3799","DOID:1375","DOID:7",3
"3800","DOID:10944","DOID:7",4
"3801","DOID:10941","DOID:7",8
"3802","DOID:7910","DOID:14566",7
"3803","DOID:7912","DOID:14566",6
"3804","DOID:7915","DOID:14566",8
"3805","DOID:4511","DOID:14566",7
"3806","DOID:11014","DOID:7",6
"3807","DOID:9072","DOID:7",5
"3808","DOID:1517","DOID:14566",6
"3809","DOID:1512","DOID:7",8
"3810","DOID:1513","DOID:7",7
"3811","DOID:1510","DOID:150",2
"3812","DOID:1518","DOID:7",4
"3813","DOID:1519","DOID:14566",8
"3814","DOID:9958","DOID:7",5
"3815","DOID:8757","DOID:7",5
"3816","DOID:9954","DOID:14566",9
"3817","DOID:9955","DOID:7",5
"3818","DOID:9952","DOID:14566",8
"3819","DOID:9953","DOID:14566",9
"3820","DOID:0050678","DOID:630",5
"3821","DOID:0050679","DOID:7",10
"3822","DOID:0050670","DOID:7",6
"3823","DOID:0050671","DOID:14566",6
"3824","DOID:0050672","DOID:7",6
"3825","DOID:0050673","DOID:7",6
"3826","DOID:0050674","DOID:0014667",5
"3827","DOID:0050675","DOID:630",5
"3828","DOID:0050676","DOID:630",5
"3829","DOID:0050677","DOID:630",5
"3830","DOID:5658","DOID:14566",7
"3831","DOID:5655","DOID:7",7
"3832","DOID:5870","DOID:7",6
"3833","DOID:5656","DOID:7",5
"3834","DOID:5875","DOID:14566",4
"3835","DOID:5874","DOID:14566",5
"3836","DOID:5877","DOID:14566",6
"3837","DOID:5876","DOID:14566",7
"3838","DOID:9378","DOID:7",11
"3839","DOID:10568","DOID:0050117",5
"3840","DOID:10567","DOID:0050117",5
"3841","DOID:9370","DOID:7",6
"3842","DOID:833","DOID:14566",6
"3843","DOID:9375","DOID:225",2
"3844","DOID:0050495","DOID:0050117",3
"3845","DOID:0050490","DOID:0050117",7
"3846","DOID:0050491","DOID:0050117",7
"3847","DOID:4292","DOID:14566",8
"3848","DOID:4293","DOID:14566",8
"3849","DOID:4290","DOID:14566",8
"3850","DOID:4291","DOID:14566",8
"3851","DOID:4297","DOID:7",5
"3852","DOID:4294","DOID:14566",8
"3853","DOID:4295","DOID:14566",8
"3854","DOID:4299","DOID:14566",8
"3855","DOID:9754","DOID:7",7
"3856","DOID:3448","DOID:14566",8
"3857","DOID:3449","DOID:14566",7
"3858","DOID:3118","DOID:7",3
"3859","DOID:3119","DOID:14566",4
"3860","DOID:3114","DOID:14566",7
"3861","DOID:3443","DOID:14566",8
"3862","DOID:3116","DOID:14566",5
"3863","DOID:3117","DOID:14566",5
"3864","DOID:3110","DOID:14566",7
"3865","DOID:3111","DOID:14566",6
"3866","DOID:3444","DOID:14566",8
"3867","DOID:3445","DOID:14566",7
"3868","DOID:2862","DOID:0014667",4
"3869","DOID:2861","DOID:7",8
"3870","DOID:2860","DOID:7",8
"3871","DOID:12842","DOID:7",7
"3872","DOID:12841","DOID:0050117",4
"3873","DOID:12849","DOID:150",5
"3874","DOID:11383","DOID:0080015",2
"3875","DOID:11382","DOID:7",8
"3876","DOID:11385","DOID:150",6
"3877","DOID:11387","DOID:7",4
"3878","DOID:11389","DOID:7",4
"3879","DOID:13714","DOID:7",5
"3880","DOID:13717","DOID:7",9
"3881","DOID:13711","DOID:7",5
"3882","DOID:8771","DOID:0050117",3
"3883","DOID:11459","DOID:7",6
"3884","DOID:8590","DOID:7",4
"3885","DOID:8593","DOID:14566",9
"3886","DOID:90","DOID:7",7
"3887","DOID:8596","DOID:7",4
"3888","DOID:2247","DOID:7",6
"3889","DOID:14131","DOID:7",5
"3890","DOID:11450","DOID:7",6
"3891","DOID:14133","DOID:7",4
"3892","DOID:0060389","DOID:630",4
"3893","DOID:0060388","DOID:630",3
"3894","DOID:3314","DOID:14566",4
"3895","DOID:0060383","DOID:7",8
"3896","DOID:0060382","DOID:630",3
"3897","DOID:0060381","DOID:630",3
"3898","DOID:0060380","DOID:630",3
"3899","DOID:0060387","DOID:7",7
"3900","DOID:0060386","DOID:7",7
"3901","DOID:0060385","DOID:7",8
"3902","DOID:0060384","DOID:7",8
"3903","DOID:799","DOID:7",5
"3904","DOID:790","DOID:7",6
"3905","DOID:7213","DOID:14566",7
"3906","DOID:7212","DOID:14566",7
"3907","DOID:7211","DOID:14566",7
"3908","DOID:7210","DOID:14566",7
"3909","DOID:7214","DOID:14566",7
"3910","DOID:6162","DOID:14566",8
"3911","DOID:6163","DOID:14566",9
"3912","DOID:6160","DOID:14566",9
"3913","DOID:6161","DOID:14566",10
"3914","DOID:6166","DOID:14566",8
"3915","DOID:6167","DOID:14566",7
"3916","DOID:1742","DOID:150",6
"3917","DOID:1749","DOID:14566",5
"3918","DOID:1748","DOID:14566",8
"3919","DOID:0060529","DOID:7",8
"3920","DOID:0060528","DOID:7",8
"3921","DOID:0060527","DOID:7",8
"3922","DOID:0060526","DOID:7",8
"3923","DOID:0060525","DOID:7",8
"3924","DOID:0060524","DOID:7",7
"3925","DOID:0060523","DOID:7",7
"3926","DOID:0060522","DOID:7",7
"3927","DOID:0060521","DOID:7",7
"3928","DOID:0060520","DOID:7",7
"3929","DOID:14498","DOID:0014667",4
"3930","DOID:14499","DOID:0014667",6
"3931","DOID:14491","DOID:14566",7
"3932","DOID:14497","DOID:0014667",5
"3933","DOID:14495","DOID:7",5
"3934","DOID:13159","DOID:14566",8
"3935","DOID:5630","DOID:14566",9
"3936","DOID:12546","DOID:7",7
"3937","DOID:0050955","DOID:7",7
"3938","DOID:12549","DOID:0050117",3
"3939","DOID:4847","DOID:14566",7
"3940","DOID:4846","DOID:14566",8
"3941","DOID:4845","DOID:14566",6
"3942","DOID:4844","DOID:14566",5
"3943","DOID:4843","DOID:14566",6
"3944","DOID:9562","DOID:630",3
"3945","DOID:9561","DOID:7",4
"3946","DOID:4840","DOID:14566",6
"3947","DOID:14725","DOID:630",5
"3948","DOID:14720","DOID:7",6
"3949","DOID:14723","DOID:630",5
"3950","DOID:0050803","DOID:14566",7
"3951","DOID:0050802","DOID:7",6
"3952","DOID:0050801","DOID:7",6
"3953","DOID:0050800","DOID:0014667",5
"3954","DOID:0050807","DOID:630",5
"3955","DOID:0050806","DOID:14566",7
"3956","DOID:0050805","DOID:14566",7
"3957","DOID:0050804","DOID:14566",7
"3958","DOID:0050809","DOID:0014667",5
"3959","DOID:5467","DOID:14566",7
"3960","DOID:5465","DOID:14566",3
